judge_id	candidate_id	case_id	run_index	correct_diagnosis_index
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412537	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300904	2	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2201248	4	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2211356	6	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412514	3	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309382	4	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2100279	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2301032	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2309498	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300904	9	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300906	5	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412522	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300972	0	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300906	4	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2309383	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412520	0	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300907	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412514	4	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2100279	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412518	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc1909622	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2211422	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412536	4	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412513	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412520	2	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300972	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2211422	5	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300974	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300911	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412515	5	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300968	7	3
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300897	5	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412535	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300910	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300903	4	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412528	4	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412517	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412520	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412513	3	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc1909622	3	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412535	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2211422	2	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300970	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412531	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300970	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300905	9	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412516	9	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300897	6	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412539	0	1
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412535	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412516	1	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412531	9	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2211421	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300908	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300906	8	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2201249	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412533	4	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412528	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412514	6	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300905	9	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2402492	7	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2201240	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2301033	6	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300900	4	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300900	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412532	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2301033	4	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2301033	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412538	1	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412532	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412518	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412527	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2301033	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300906	1	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402499	3	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412531	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412536	7	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402498	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300903	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412527	6	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412526	5	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2211421	4	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2211422	8	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2201248	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2100279	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412539	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300906	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300908	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412517	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300910	4	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412536	6	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412513	6	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2211356	3	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412518	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300906	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402498	1	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412528	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300906	0	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300897	5	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300905	4	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300907	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412533	6	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412515	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300974	1	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2211421	3	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300973	8	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412538	8	2
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402493	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412528	5	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300974	6	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300897	5	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2402499	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300910	4	2
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300910	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412531	0	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309382	8	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412528	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2201249	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412514	1	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300904	6	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300972	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300972	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412516	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2309383	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309383	8	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300968	3	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412527	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300907	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201240	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2211421	0	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300907	1	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2301033	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402498	4	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300973	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412518	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300907	6	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300903	4	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300911	4	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412531	4	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2301032	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2301032	8	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300897	7	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2211421	6	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300900	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309383	0	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300906	4	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412522	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412518	0	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309382	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412517	4	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2201248	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300905	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2211356	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2402492	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309382	2	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412515	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300908	7	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2301032	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412520	7	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412522	5	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412531	7	4
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2201248	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412517	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2402493	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412522	2	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412535	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201240	9	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300911	7	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2402496	3	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2309498	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2309383	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2211421	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300911	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300973	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2402498	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402499	7	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300911	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300897	6	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412528	5	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300903	1	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412513	3	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402496	7	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412535	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2402498	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412518	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412520	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2211422	3	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412515	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412518	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2301033	3	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309348	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2100279	3	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300972	5	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201249	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309383	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412514	8	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412524	3	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412515	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2309383	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402493	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300911	6	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2402499	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412517	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412536	8	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300910	8	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2301033	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412533	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402493	2	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300973	1	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300973	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412526	7	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201248	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412518	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412531	5	2
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412522	1	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201240	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412527	5	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412526	3	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412532	5	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2201248	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300897	9	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201249	1	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2201248	6	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412516	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2301033	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300908	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300910	7	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300974	4	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300903	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300970	0	1
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2309498	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201249	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300903	2	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412513	0	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412535	3	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300905	9	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300973	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2301032	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300903	1	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300908	4	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300972	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2301033	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412517	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300972	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2402496	9	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300908	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412524	0	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2309383	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300973	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300904	0	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2301032	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300905	5	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300970	8	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300911	7	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2402498	8	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2309382	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2402496	8	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412524	8	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412536	5	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412522	3	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300907	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412513	6	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2309382	9	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412531	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300911	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309383	9	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412533	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2309383	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2402498	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2402499	1	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300907	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300974	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2301033	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2100279	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201248	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2100279	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc1909622	7	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201248	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc1909622	2	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412516	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412514	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412518	5	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412538	4	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2309348	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412535	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309348	0	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412528	3	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2201248	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412514	5	1
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2201248	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412537	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412516	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2201248	7	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412514	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2301032	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309498	0	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2301033	6	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412522	3	1
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2100279	2	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412527	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201240	0	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2309382	5	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412532	9	
